"","PTT.BK","KTC.BK","CPALL.BK","MINT.BK","SCB.BK","KBANK.BK","CPN.BK","AOT.BK"
"2014-08-07",32.599998,6,46.75,30,182,218,46.25,21.9
"2014-08-08",32.200001,6,46,29.0909,181.5,218,46,22
"2014-08-13",33.099998,5.85,46.5,30.4545,186.5,226,47.75,21.9
"2014-08-14",33.200001,6,46,29.772699,187,228,47,21.4
"2014-08-15",33.5,5.9,45.75,30,187,226,47.25,21.6
"2014-08-18",33.400002,5.925,45.75,29.772699,188,224,47,21.799999
"2014-08-19",33.400002,6.15,45.75,29.772699,188.5,223,46.5,21.799999
"2014-08-20",33.599998,6.25,45.5,30.227301,190,225,46.5,22.4
"2014-08-21",33.599998,6.4,45.75,30.681801,190,222,46.25,22.1
"2014-08-22",33.599998,6.4,45.75,30.681801,189,222,48.5,22.799999
"2014-08-25",33.400002,6.425,46.5,32.045399,190,223,48.75,23.700001
"2014-08-26",33.299999,6.6,47,31.5909,189.5,222,48.25,23.5
"2014-08-27",33,6.85,47.75,32.045399,191,226,48,23.5
"2014-08-28",32.099998,6.8,47.5,31.5909,189.5,225,48.5,23.6
"2014-08-29",32.099998,7.125,47.5,32.045399,187,225,48.25,23.700001
"2014-09-01",31.9,7.2,47.25,33.181801,190,227,48,23.9
"2014-09-02",32,7.225,46.5,32.954601,192,228,48.25,23.700001
"2014-09-03",32.700001,7.5,46.75,33.181801,194.5,230,48.75,24.5
"2014-09-04",33.099998,7.475,46.5,32.5,191.5,236,47.75,24
"2014-09-05",33.099998,7.475,46.25,32.272701,192.5,240,47.25,24.1
"2014-09-08",33.400002,7.35,45.75,31.5909,191.5,242,47,23.799999
"2014-09-09",34.799999,7.25,45.5,31.818199,189.5,236,47,23.6
"2014-09-10",35,7.275,45.5,31.3636,188,234,47.75,23.299999
"2014-09-11",35.599998,7.125,45.5,30.681801,184.5,228,47.5,23.9
"2014-09-12",35.400002,7.275,45.25,31.1364,187,227,47.25,24.1
"2014-09-15",35.200001,7.275,45.5,31.3636,187.5,228,46.5,23.799999
"2014-09-16",35.200001,7.15,44.75,31.1364,186,224,46.25,23.6
"2014-09-17",35,7.175,44.75,31.1364,186.5,228,46.25,23.5
"2014-09-18",35,7.375,44.75,31.818199,189.5,235,46.5,23.799999
"2014-09-19",35.400002,7.3,44.75,31.818199,189.5,235,47,23.9
"2014-09-22",35.799999,7.2,45,32.272701,188,234,47,24.200001
"2014-09-23",35.900002,7.2,45,32.045399,187,232,47,24.4
"2014-09-24",35.299999,7.25,45.25,31.818199,187.5,233,46.75,24.4
"2014-09-25",35.200001,7.15,45.25,32.045399,186.5,234,47.25,24.5
"2014-09-26",35.700001,7.05,45.5,33.181801,186,236,47.75,24.299999
"2014-09-29",35.299999,6.8,45,33.4091,183,234,47.25,24.200001
"2014-09-30",36,6.825,44.75,33.636398,182,235,46.5,23.9
"2014-10-01",36.599998,6.625,44.75,33.636398,183,235,46.75,23.799999
"2014-10-02",36.900002,6.65,43.5,33.181801,179.5,236,45.75,23.6
"2014-10-03",36.400002,6.4,43.25,34.545399,181,229,46,23.700001
"2014-10-06",37,5.85,43.25,34.839001,177.5,220,44.5,22.9
"2014-10-07",36.700001,6.125,43.75,35.321999,177,223,44.5,22.700001
"2014-10-08",36.799999,6.05,43.5,34.5975,177.5,225,44,22.4
"2014-10-09",37.5,6,44.25,35.321999,179,230,46.75,22.299999
"2014-10-10",36.400002,6.175,44,35.553001,177.5,228,46.25,21.9
"2014-10-13",35.200001,6.025,43.75,35.080502,176.5,224,45.5,22
"2014-10-14",35.599998,6.45,43.75,34.5975,177,224,45.25,22.5
"2014-10-15",35.099998,6.725,43.75,34.366501,175.5,224,45,22.6
"2014-10-16",34.5,6.4,43.75,30.9091,172.5,222,44.5,22
"2014-10-17",35.400002,6.65,43.75,30.681801,173,223,45.75,22
"2014-10-20",35.099998,6.5,43.75,30,174.5,231,45.75,22.4
"2014-10-21",35.299999,6.65,43.5,30.4545,172.5,232,45.25,22.799999
"2014-10-22",35.200001,6.675,43.5,31.1364,170,232,45.75,22.9
"2014-10-24",35.200001,6.7,44.25,31.3636,173,235,46,23.6
"2014-10-27",35.5,6.7,44,31.3636,172.5,237,46.75,23.299999
"2014-10-28",35.5,6.9,44.5,31.1364,174.5,238,46.25,24.200001
"2014-10-29",35.400002,6.85,44.75,31.360001,176.5,238,46.5,24
"2014-10-30",35.400002,6.9,45.25,31.360001,176,233,47.75,24
"2014-10-31",36.799999,6.9,45.5,31.5909,177.5,236,48.25,24.200001
"2014-11-03",36.200001,7.075,45.75,31.1364,181.5,232,48.5,24.1
"2014-11-04",36.799999,6.925,45.25,30.4545,184,233,48.75,24.6
"2014-11-05",36.799999,6.975,45,30.227301,186,233,48.25,24.6
"2014-11-06",38.099998,6.975,44.5,29.5455,185,234,48,24.5
"2014-11-07",39.099998,7.125,42.5,29.318199,185,235,47.75,24.4
"2014-11-10",37.900002,6.95,42.25,29.318199,183,236,47.5,24.1
"2014-11-11",38,6.825,43,30,183,237,47,24.4
"2014-11-12",38.200001,6.825,42.75,30.681801,181.5,237,46.75,24.299999
"2014-11-13",39.299999,6.775,43.25,30.4545,184,238,46.75,25
"2014-11-14",38.799999,6.95,43.5,30.4545,186,237,47.25,24.700001
"2014-11-17",38.400002,6.8,43.5,30.227301,183,238,47.5,24.5
"2014-11-18",38.700001,6.45,43.5,30.4545,185,239,47.5,25
"2014-11-19",38.599998,6.3,43,30.4545,186,244,47,25.1
"2014-11-20",38.400002,6.3,42,30.9091,184.5,243,47,25.5
"2014-11-21",38.700001,6.325,42.75,30.681801,189,250,46.75,26.4
"2014-11-24",38.799999,6.25,42.75,30.681801,191,249,47.75,26.4
"2014-11-25",39.700001,6.3,43.5,31.3636,191,249,48.25,26.200001
"2014-11-26",39.400002,6.3,43.25,32.045399,191,246,48,26.1
"2014-11-27",39,6.425,44,33.181801,193,249,47.75,27.1
"2014-11-28",38.299999,6.775,44,32.5,196.5,247,47.5,27.799999
"2014-12-01",36.400002,6.625,44,33.181801,197.5,249,48,28.4
"2014-12-02",36.599998,6.575,43.75,33.4091,196,247,48,28.5
"2014-12-03",36.799999,6.75,43.5,33.4091,193,241,47.5,28.799999
"2014-12-04",37.299999,6.65,43.25,34.545399,192,242,47.25,29.5
"2014-12-08",36.700001,6.7,42.75,33.636398,191,239,47,28.5
"2014-12-09",34.5,6.65,42.25,33.4091,190,242,46.5,28.5
"2014-12-11",33.299999,6.325,41.5,32.045399,184.5,236,46,28.200001
"2014-12-12",33,6.25,40.75,31.5909,184,236,44.5,27.799999
"2014-12-15",31.4,6.125,40,30.681801,185,238,43,28
"2014-12-16",30.299999,6.225,39.25,30.681801,179.5,228,42,27.4
"2014-12-17",31.5,6.25,39.5,31.1364,179.5,226,43.25,26.6
"2014-12-18",33.5,6.35,41,32.045399,182,233,45.25,27.799999
"2014-12-19",33,6.45,41.25,31.818199,181,232,45.25,27.700001
"2014-12-22",34.400002,6.575,41.75,31.3636,182.5,233,46.25,28.5
"2014-12-23",33.700001,6.525,41.5,30.681801,185,234,46.25,28.200001
"2014-12-24",33.700001,6.45,41.5,30.227301,184.5,231,45.5,27.9
"2014-12-25",32.799999,6.35,40.75,30.4545,183,229,44.5,27.6
"2014-12-26",33,6.6,41.75,30,184.5,230,45.75,27.799999
"2014-12-29",32.599998,6.525,40.75,29.0909,183,229,45.5,27.700001
"2014-12-30",32.400002,6.4,42.5,29.5455,182,229,45.5,28.200001
"2015-01-05",31.5,6.4,42.5,28.8636,179,220,44.5,27.299999
"2015-01-06",32.299999,6.5,42.25,27.727301,175,214,44.5,27.200001
"2015-01-07",33.400002,6.7,43.25,28.181801,178,218,44.75,28.299999
"2015-01-08",34,6.75,43.25,29.318199,182,228,45.25,28.9
"2015-01-09",33.799999,6.675,42.25,29.5455,184.5,229,45.5,29.1
"2015-01-12",33.299999,6.625,42.75,28.8636,181.5,227,45.5,29.1
"2015-01-13",32.799999,6.825,43,29.772699,182,226,45.5,29
"2015-01-14",32.200001,6.8,42.75,30.227301,180,224,45.5,28.4
"2015-01-15",31.9,6.65,43,31.1364,181.5,226,45,28.9
"2015-01-16",32.200001,6.525,43,30.681801,180.5,225,44.75,28.9
"2015-01-19",33.299999,6.55,43,30.9091,181,224,44.5,29
"2015-01-20",33.5,6.425,41.5,30.9091,179,222,44.25,29
"2015-01-21",33,6.475,42,30.4545,179,222,44.25,29
"2015-01-22",34.099998,6.575,42.25,30.9091,181.5,228,45.5,29.5
"2015-01-23",34.799999,6.525,42.5,31.818199,187,235,46,31
"2015-01-26",34.5,6.45,42,30.9091,186,232,46.25,31.4
"2015-01-27",35,6.375,41.75,31.3636,187,232,46,31.299999
"2015-01-28",34.900002,6.325,41.25,31.818199,185.5,232,45.5,31.1
"2015-01-29",35,6.275,41.25,32.272701,183,226,45.25,30.9
"2015-01-30",34.599998,6.225,41.5,32.954601,179.5,222,44.75,32.400002
"2015-02-02",35.5,6.375,41.75,32.272701,179,221,45,32.400002
"2015-02-03",37,6.5,42.25,32.045399,182,226,46,32.200001
"2015-02-04",37.799999,6.575,42.25,32.5,182.5,224,44.75,31.4
"2015-02-05",37.400002,6.675,42,32.045399,184,227,45.25,31.6
"2015-02-06",37.700001,6.825,42,31.5909,183,225,44.75,32
"2015-02-09",36.599998,7.25,41.5,30.4545,179,222,44.5,31.4
"2015-02-10",36.099998,7.5,41.25,30.227301,177,223,44,31.5
"2015-02-11",35.700001,8.1,41.25,30.9091,180,227,44.25,31.9
"2015-02-12",35.900002,8.1,41.75,30.681801,179.5,225,45,31.6
"2015-02-13",36.900002,7.9,41.5,30.227301,179,225,44.75,31.200001
"2015-02-16",36.200001,7.8,41,30.227301,179,224,44.75,31.200001
"2015-02-17",35.400002,7.775,40.75,30.4545,176,221,44.5,30.700001
"2015-02-18",35.599998,8.375,41,30.681801,176.5,222,44.75,31.299999
"2015-02-19",34.5,8.5,40,30.681801,176.5,222,44,30.700001
"2015-02-20",34.5,8.35,40.25,30.681801,176,220,44,31.1
"2015-02-23",33.799999,8.6,40.5,31.5909,176,217,44.25,30.700001
"2015-02-24",34.099998,9,40.5,32.727299,176,221,44.5,30.6
"2015-02-25",33.799999,8.7,40.5,31.818199,175.5,219,44.75,30.4
"2015-02-26",34.5,8.725,40.75,31.818199,172,216,44.75,31.4
"2015-02-27",34.299999,8.85,40,30.9091,169.5,217,44,30.9
"2015-03-02",35,8.525,39.5,31.5909,167.5,218,43.75,30.299999
"2015-03-03",34,8.225,39.5,30.9091,169.5,223,43.5,29.700001
"2015-03-05",33.200001,8.175,39.5,30.9091,175,228,43.25,29.299999
"2015-03-06",32.900002,8.3,39.5,31.1364,178.5,229,44.25,30.1
"2015-03-09",33.200001,8.225,38,31.3636,178.5,228,43.75,29.700001
"2015-03-10",33,8.15,38.25,31.1364,175.5,224,42.75,29.5
"2015-03-11",33,8.45,39,30.9091,178,227,42.75,29.700001
"2015-03-12",32.700001,8.55,38.75,30.681801,176.5,225,42.5,29.6
"2015-03-13",32.400002,8.775,39,30.9091,175.5,224,42.5,29.5
"2015-03-16",31.700001,8.75,38.5,30.4545,172.5,221,42,29.4
"2015-03-17",31.9,8.875,38.25,30.227301,173,221,42,29.1
"2015-03-18",32.599998,8.95,38.25,30.681801,174.5,226,41.75,29.799999
"2015-03-19",32.700001,9.45,38.25,31.3636,173.5,230,42.25,29.9
"2015-03-20",32.200001,9.6,38.25,32.5,175,228,44,29.700001
"2015-03-23",32.599998,9.5,38.25,32.272701,175,227,44.25,30.299999
"2015-03-24",33.099998,9.775,38,31.3636,174,225,44.25,29.799999
"2015-03-25",32.5,9.825,38,31.3636,174.5,226,44,30.1
"2015-03-26",32.599998,9.3,37.5,31.1364,174,224,43.5,29.5
"2015-03-27",32.5,8.775,38,31.5909,175,226,43.5,29.299999
"2015-03-30",32.099998,9.125,40,30.91,177,227,43.25,28
"2015-03-31",32.299999,9.675,41,31.82,178,229,42.75,28
"2015-04-01",32.400002,9.975,41.75,32.049999,177,230,44,29.1
"2015-04-02",32.799999,9.775,40,31.59,177.5,231,44.25,29.299999
"2015-04-03",33,9.85,40.25,31.82,177.5,231,44.25,29.200001
"2015-04-07",34.099998,10.2,42,31.82,177.5,233,44,29.1
"2015-04-08",34,10,42,32.5,179.5,234,43.5,29.200001
"2015-04-09",33.200001,9.975,42.25,32.5,182,233,44.5,29.299999
"2015-04-10",33.400002,9.95,42.75,32.049999,177.5,234,44.5,29.299999
"2015-04-16",35.5,10.3,42.75,32.5,177.5,234,44.75,30
"2015-04-17",36.099998,10.2,42,33,175,234,44.75,29.200001
"2015-04-20",35.200001,10.05,42.5,33,170.5,233,45,29.4
"2015-04-21",35.400002,10,42.75,32.5,177,232,45,29.200001
"2015-04-22",34.599998,10.2,42.25,32.25,172.5,226,45,29.1
"2015-04-23",34.5,10.65,43.25,32.5,169,221,44.5,29.1
"2015-04-24",35.599998,10.75,44,33.25,169.5,223,44.25,29.5
"2015-04-27",36.200001,10.45,43.25,33.5,166,216,43.75,29.200001
"2015-04-28",36.200001,10.4,42.75,32.5,162.5,210,42.75,29.1
"2015-04-29",35.299999,10.6,41.75,33,160.5,210,42.75,28.9
"2015-04-30",35.599998,10.6,42,33,159,210,42,29
"2015-05-04",35.599998,10.6,42,33,159,210,42,29
"2015-05-06",36.200001,10.2,42.25,32,159.5,201,40.75,29.200001
"2015-05-07",35.900002,9.65,41.75,31,160,202,40,28.799999
"2015-05-08",35.900002,10.1,42.75,31.5,165,208,41.25,28.799999
"2015-05-11",35.400002,9.8,43,31,163,211,40.75,28.9
"2015-05-12",34.5,9.15,42.5,31.75,163,208,40,28.799999
"2015-05-13",35.400002,9.35,44.5,31.5,163.5,208,40.25,28.9
"2015-05-14",35.200001,9.35,44.75,30.25,162,207,40.75,28.700001
"2015-05-15",36.099998,9.9,46,29.75,164,208,41.75,28.799999
"2015-05-18",36,9.8,45.5,30.5,164,206,43.5,28.6
"2015-05-19",36.799999,9.9,45.5,31,163.5,208,44,29.9
"2015-05-20",36.099998,9.775,46.75,30.5,159.5,201,43.25,30.1
"2015-05-21",36.5,9.675,47,30.5,161,199.5,44,30.6
"2015-05-22",36.099998,9.6,47.25,30.75,161,200,43.75,30.299999
"2015-05-25",36.099998,9.5,46.25,30.75,160.5,199.5,43.75,29.4
"2015-05-26",36,9.45,45.75,30.25,160.5,199.5,43,29.200001
"2015-05-27",35.5,9.525,45.75,30.25,161,197.5,44,29.799999
"2015-05-28",35,9.525,45.75,30.25,160,196,43.5,29.6
"2015-05-29",34.700001,9.35,45.75,30.5,158.5,195,43.25,29.799999
"2015-06-02",34.200001,8.975,44.75,30,154,192.5,42.75,30.200001
"2015-06-03",34,9.3,45,29.5,156,195,42.75,30
"2015-06-04",33.700001,9.275,46.25,30,159,199,43.5,30.299999
"2015-06-05",34.599998,9.3,46,30.5,161.5,203,44.5,30.799999
"2015-06-08",34.400002,9.2,46,30.25,160.5,202,44,30.799999
"2015-06-09",33.700001,9.075,45.5,29.5,159.5,200,43.5,31
"2015-06-10",34.400002,9.075,46,30,159.5,200,44.5,31.5
"2015-06-11",34.299999,9.3,47,30,161,205,45,31.4
"2015-06-12",33.900002,9.4,46.75,30.25,160.5,204,45.5,31
"2015-06-15",34,9.4,46.25,30,160.5,200,47,30.9
"2015-06-16",34.599998,9.4,46.25,30,159.5,200,46,31.299999
"2015-06-17",35.5,9.225,46.5,30.5,160.5,199,46.5,31.700001
"2015-06-18",35.5,9.225,46.25,30,160,200,46,30.700001
"2015-06-19",35.400002,9.35,45,28,158,197,44.75,29
"2015-06-22",35.599998,9.25,46.25,29,159.5,200,47,29.6
"2015-06-23",35.700001,9.4,45.75,29.5,159.5,199.5,47.5,29.6
"2015-06-24",36.200001,9.45,46,29.75,162,199,46.75,30.5
"2015-06-25",36.700001,9.7,45.75,30,162,198.5,46.75,30
"2015-06-26",36.400002,9.85,46,29.75,161.5,200,46.25,30.6
"2015-06-29",36.299999,9.875,46,30,161,195.5,47.25,30.4
"2015-06-30",35.900002,9.825,46.25,30,155.5,189,47.5,30.299999
"2015-07-02",35.599998,9.4,46.75,30.25,150,179,48.75,30.700001
"2015-07-03",35.400002,9.25,46,30,152,180.5,48.5,31
"2015-07-06",34.700001,9.15,45.75,30,150,179,47.75,30.6
"2015-07-07",34.900002,9.35,45.75,29.75,151.5,182,48,30.700001
"2015-07-08",34,9.275,45.5,29.5,148.5,181.5,47.25,30.299999
"2015-07-09",33.799999,9.025,45.75,29.5,147.5,183,47.5,30.5
"2015-07-10",34.099998,9.05,46.5,30,153,187,49,30.9
"2015-07-13",33.799999,9.025,46.5,30,155,191.5,49,31.1
"2015-07-14",33.799999,9.075,46.25,29.75,152,189.5,48.5,31.1
"2015-07-15",33.799999,9,46.75,29.5,152,190,47.25,30.4
"2015-07-16",33.900002,9.05,46.75,29.25,151,189,47.5,29.700001
"2015-07-17",33.400002,9.1,46.25,29.5,150.5,189,47,29.799999
"2015-07-20",33,9.025,45.75,29,149.5,188,46.25,29.4
"2015-07-21",32.200001,8.7,45.75,28.5,147.5,181.5,46.5,29.200001
"2015-07-22",31.4,8.275,46,29.5,150.5,182,46,29.4
"2015-07-23",31.9,8.3,46.5,28.75,148.5,181,46.25,29.5
"2015-07-24",31.700001,8.3,46.5,29,148.5,179.5,46,29.5
"2015-07-27",31.4,8.025,45.75,29,146.5,176,45.25,29.1
"2015-07-28",31.4,7.8,45.25,28.75,146.5,173.5,46.25,28.9
"2015-07-29",31.700001,7.85,47,29.25,147,172,46.75,29.299999
"2015-07-31",32.599998,7.925,48,29.25,152,178,47.25,29.4
"2015-08-03",32.700001,8.35,47.75,28.75,154,181.5,47,29.6
"2015-08-04",31.799999,8.375,47.75,28.25,153,180,46.25,28.9
"2015-08-05",31.9,8.75,48.75,27.25,151.5,177.5,46.25,29.200001
"2015-08-06",31.6,8.825,48.75,26.25,149.5,176,46,28.799999
"2015-08-07",31.5,8.875,48.25,26.75,148,176.5,45.25,29.1
"2015-08-10",31.299999,8.725,48.25,27,148,177,46,28.4
"2015-08-11",30.799999,8.45,49.75,26.75,146,174.5,45.75,27.299999
"2015-08-13",30,8.15,50.5,27,144,171,46.25,27.799999
"2015-08-14",30.200001,8.4,50.5,26,145,173,46.25,28.299999
"2015-08-17",29.700001,8.425,50.25,25.5,144.5,173.5,45,28.700001
"2015-08-18",28,8.175,49.25,23.700001,141,171,42,26.799999
"2015-08-19",27.299999,8.3,48.5,24.5,142.5,173.5,42,26.200001
"2015-08-20",25.799999,8.525,48,25,141.5,173.5,42.75,26.799999
"2015-08-21",26.5,8.4,47.5,25.25,139,172.5,42.25,26.5
"2015-08-24",24,8.2,46.5,24.1,131.5,163.5,41.5,25.4
"2015-08-25",25.200001,8.25,47.5,25.25,136,167.5,42,26.299999
"2015-08-26",24.9,8.425,47,25.5,136.5,172.5,41.5,26.5
"2015-08-27",25.9,8.75,49.25,25.5,145,180,43.5,27.200001
"2015-08-28",26.9,8.575,49.75,25.25,143,178,44.5,27.1
"2015-08-31",26.799999,8.8,51,26.5,142,180.5,45,27.6
"2015-09-01",26.4,9.2,50.5,27,140,179,45.5,27.4
"2015-09-02",26.6,9.175,51.25,27,140.5,181,46,27.700001
"2015-09-03",26.4,9.45,50.25,28,140.5,181.5,46,28
"2015-09-04",26,9.3,49.25,27.5,137.5,181,45,27.700001
"2015-09-07",26,9.4,50,27.75,136,178.5,44,27.6
"2015-09-08",26,9.55,50.5,28,139,179,44,28.1
"2015-09-09",26.299999,9.6,50,28.25,142.5,184,44.25,28.700001
"2015-09-10",25.6,9.7,50.25,28,142.5,184.5,44.25,28.5
"2015-09-11",25.1,9.725,49.25,27.5,140,180,43.5,28.1
"2015-09-14",24.6,9.5,50,27.5,141.5,180,43.75,27.1
"2015-09-15",24.700001,9.575,49.25,27.25,142,178.5,44.5,27.1
"2015-09-16",25,9.525,49.5,27.75,144,179,45,27.700001
"2015-09-17",25.5,9.65,49.75,28.25,146.5,180.5,45.25,27.9
"2015-09-18",25.299999,9.625,49.5,28,144,182.5,46,28
"2015-09-21",25.6,9.625,49.5,28.25,141,184,46,27.9
"2015-09-22",25,9.625,49.25,28.75,139.5,183.5,45,27.6
"2015-09-23",25.200001,9.45,49,28.5,136,182.5,45,27.6
"2015-09-24",24.700001,9.4,49.25,28.5,141.5,181,44.75,27.9
"2015-09-25",25,9.525,49.75,29,139.5,182,44.5,28.200001
"2015-09-28",24.5,9.5,48.25,28.5,136,177.5,43,27.799999
"2015-09-29",24.299999,9.55,47.5,28.5,134.5,175,44,27.799999
"2015-09-30",24,9.375,47.75,28.75,134,171,44.75,28.1
"2015-10-01",24.1,9.3,49,28,133.5,168,45,28
"2015-10-02",24.6,9.6,49,27.75,134,169,44.25,28.200001
"2015-10-05",25.299999,9.775,50,28.75,140,171,44.5,29.299999
"2015-10-06",25.299999,9.9,50.25,29.75,139,174,45.5,29.4
"2015-10-07",26.799999,10.05,50.5,30.75,142,177.5,45.75,29.5
"2015-10-08",26.6,9.8,50.5,30.25,142,178.5,44.75,29.5
"2015-10-09",27.200001,10,50.25,30.5,146.5,184.5,46.25,29.6
"2015-10-12",27,10.1,50,30.75,145.5,184,47.25,29.299999
"2015-10-13",26.5,9.825,50.25,30.75,144,185,46.75,29.4
"2015-10-14",26.200001,9.875,49.75,30.25,142.5,183,46.5,29.5
"2015-10-15",26.5,10.25,49.5,30.5,146,189,47.25,30
"2015-10-16",26.6,10,49.75,30.75,146,188,47,30.1
"2015-10-19",26.700001,10.05,49.75,31,144.5,189.5,46.5,29.799999
"2015-10-20",27,10.05,50,30.75,142.5,187.5,46.25,30
"2015-10-21",26.9,9.85,49.75,30.75,143,185,46.25,30
"2015-10-22",26.9,9.875,49.75,30.25,143,185.5,45.75,29.799999
"2015-10-26",28.1,10.05,50,30.75,142,181.5,46.5,30.200001
"2015-10-27",28.5,10.05,49.75,31.5,141,179,47,30.1
"2015-10-28",28.299999,9.95,49.75,31.5,137,176,46.75,29.9
"2015-10-29",28.200001,9.95,50,30.5,134,172.5,45.5,29.5
"2015-10-30",27.5,9.975,50,30.5,133.5,172.5,46,29.799999
"2015-11-02",28.6,10,50,31.25,138.5,178,46.5,30.4
"2015-11-03",28.700001,10.05,50.25,31,138,177,46,30.5
"2015-11-04",29.9,10.1,50,32.5,138.5,177.5,47,30.700001
"2015-11-05",29.4,10.15,49.75,31.5,137,177,47,30.799999
"2015-11-06",29.6,10.2,49.75,33.25,137,177,46.5,30.799999
"2015-11-09",28.6,10.2,49,33.25,135,176.5,46.25,30.9
"2015-11-10",27.799999,10.25,49,33.5,133.5,175,46.5,31.1
"2015-11-11",27.799999,10.45,49.75,33.25,132.5,173.5,46.5,30.6
"2015-11-12",28.299999,10.35,50,33.25,136,177.5,46.75,30.700001
"2015-11-13",27.6,10.4,49.5,32.5,133.5,175,46.25,31.1
"2015-11-16",27.4,10.5,50,33.5,134,174,47,31.200001
"2015-11-17",27.1,10.55,49.75,34,133,172.5,47,31.5
"2015-11-18",26.299999,10.55,49.25,33.5,130,172.5,46.25,31.299999
"2015-11-19",26.9,10.5,49.5,34,130.5,168.5,46.5,31.799999
"2015-11-20",27.5,10.4,49.75,34,132.5,170,46.75,32.299999
"2015-11-23",27.1,10.1,49.25,35.5,133.5,170,46.5,31.9
"2015-11-24",26.9,9.65,49,35,133.5,169,46.5,31.9
"2015-11-25",27,9.8,48.5,34,134.5,170,46.25,31.299999
"2015-11-26",26.799999,9.575,48,34.5,133.5,168.5,45.75,31.1
"2015-11-27",26.5,9.6,47.5,34.75,133,168,45.25,30.6
"2015-11-30",25.6,9.85,47,36.75,131.5,171,46.25,31.1
"2015-12-01",25.299999,9.625,47,36.75,133.5,169,46,32.400002
"2015-12-02",25,9.575,46.75,34.75,130,167,45.25,32.200001
"2015-12-03",25.700001,9.375,44.25,34.5,130.5,167,45,32
"2015-12-04",25.200001,9.35,43,35.5,129,166,45.25,32.200001
"2015-12-08",24.1,8.55,41,36,127.5,160.5,44.75,31.799999
"2015-12-09",23.200001,8.45,41,37.25,127.5,157.5,44.5,31.4
"2015-12-11",22,8,41.75,36.75,123.5,153.5,44.75,32.700001
"2015-12-14",22.4,8.6,41.75,36,123.5,152,43.75,32.299999
"2015-12-15",23.4,8.8,41.5,36,124.5,154.5,44,32.299999
"2015-12-16",24,9.05,41.75,36.25,125.5,154,44,33.099998
"2015-12-17",24.200001,9.225,43,35.25,126.5,153,44,33.700001
"2015-12-18",22.5,8.925,42,34.25,121.5,150.5,43.5,33.700001
"2015-12-21",23.200001,8.925,40.25,35,122.5,151.5,44,34.700001
"2015-12-22",24,8.75,41.25,36,119,147,44.25,35
"2015-12-23",24.799999,8.95,41.25,35.25,120.5,151,44.75,34.099998
"2015-12-24",25,9.1,41,35,120,151.5,45,34.799999
"2015-12-25",24.799999,9.3,40.5,35.75,120,150.5,45.25,34.700001
"2015-12-28",24.700001,9.8,40,35.5,120,152.5,45.5,34.400002
"2015-12-29",23.700001,9.775,39.5,36,120,151,45.25,35
"2015-12-30",24.4,9.775,39.25,36.25,119.5,150.5,47,34.599998
"2016-01-04",23.799999,9.5,39,35,117.5,147.5,45.25,34.299999
"2016-01-05",22.700001,9.15,40.25,34,117.5,146,45.5,34
"2016-01-06",22.799999,9.125,41,33.5,117.5,148,46.5,34
"2016-01-07",20.9,8.7,40,32.5,113,144,45.25,33.700001
"2016-01-08",21.5,8.9,41.5,32.5,116,146.5,45.25,33.799999
"2016-01-11",21.1,8.6,41.5,31.25,113.5,147.5,44,33.299999
"2016-01-12",21.4,8.85,43,32,118.5,154.5,45,34.400002
"2016-01-13",22.700001,9.175,42.5,32.75,123.5,163,44.5,34.5
"2016-01-14",21.9,8.875,41.5,32.5,119,159.5,44,34.400002
"2016-01-15",20.6,8.85,41.5,31.75,114,154,44,34.599998
"2016-01-18",19.799999,8.725,41.75,32,114,152.5,44.75,35.099998
"2016-01-19",21.1,8.8,42,32.5,118,160,45.5,34.799999
"2016-01-20",20,8.65,40.75,32,117,160,43.75,34
"2016-01-21",20.4,8.75,39.75,31.25,115,162.5,43.75,34.900002
"2016-01-22",21.799999,8.875,40.25,33,119.5,163,43.75,35
"2016-01-25",22.200001,8.95,41.5,32.75,120,157.5,44,34.700001
"2016-01-26",21.9,8.8,41,32.5,119.5,158,44.5,35.099998
"2016-01-27",22.200001,8.75,41,32.5,124,161.5,44.25,35.599998
"2016-01-28",23.5,8.725,40.5,32.5,127,164.5,44.75,37
"2016-01-29",23.6,8.7,40.75,33.75,130,169.5,44.75,37.799999
"2016-02-01",24,8.65,40.25,33,132,168,44.25,37.200001
"2016-02-02",23.200001,8.35,42,33,128,165,43.5,37.200001
"2016-02-03",23.4,8.425,41.75,33.25,128,164,44,36.900002
"2016-02-04",23.799999,8.55,42.5,34.75,130.5,165,44,37.400002
"2016-02-05",24.200001,8.575,42.75,36,132.5,169,44.75,37.5
"2016-02-08",24,8.6,41,35.25,134.5,169,44.75,37.400002
"2016-02-09",24.1,8.475,40.75,35.25,131,165.5,44.25,37.200001
"2016-02-10",23.6,8.525,41,35.75,132,166.5,44.75,36.900002
"2016-02-11",22.799999,8.5,40.75,34.75,129,163.5,44.25,36.799999
"2016-02-12",23,8.525,40.25,34.25,130,161,44.5,36.599998
"2016-02-15",23.5,8.6,41,34.5,132.5,163,44.75,36.900002
"2016-02-16",23.799999,8.675,40.5,35.5,132,163.5,45,38
"2016-02-17",24.299999,8.675,41,35,130.5,162,44.25,39.599998
"2016-02-18",25,8.675,40.75,35,131.5,164.5,44.75,40
"2016-02-19",25.799999,8.375,43,36.25,135.5,168.5,44.75,40
"2016-02-23",26.200001,8.325,42.75,35.75,137,171.5,46,40.400002
