"","Date","TMBTM","SCBTMFPLUS","KFMTFI","TMBGF","KF-CINCOME","SCBSETFUND","JB25","ABG","ABSL","ABSM","SCBSEFUND","ABWOOF","PHATRA GNP","TMBUS500"
"1175",2561-01-26,"13.5087","10.9405","15.2050","12.5768","10.6066","22.6656","45.7440","128.9517","49.7675","54.9321","14.4554","13.5846","11.7521","20.0354"
"1176",2561-01-29,"13.5096","10.9414","15.2050","12.5575","10.6046","22.7571","45.9342","129.3466","49.9183","55.0891","14.5429","13.6657","11.7130","19.9108"
"1177",2561-01-30,"13.5102","10.9417","15.2049","12.5449","10.5359","22.6194","45.5549","128.6992","49.6609","54.9281","14.4220","13.5463","11.6265","19.7047"
"1178",2561-01-31,"13.5105","10.9420","15.2116","12.5568","10.5397","22.6073","45.5850","129.2579","49.8319","55.4138","14.4123","13.4479","11.6087","19.7374"
"1179",2561-02-01,"13.5109","10.9423","15.2127","12.5421","10.5336","22.6747","45.8903","130.6150","50.2831","56.1985","14.4490","13.4227","11.6190","19.7088"
"1180",2561-02-02,"13.5112","10.9427","15.2148","12.5080","10.4739","22.5918","45.7959","130.4116","50.2014","55.9373","14.4426","13.3465","11.4099","19.3001"
"1181",2561-02-05,"13.5122","10.9436","15.2122","12.5234","10.3943","22.3694","45.3645","129.2618","49.7489","55.7798","14.2992","13.1197","11.1695","18.5385"
"1182",2561-02-06,"13.5125","10.9439","15.2133","12.5299","10.2826","22.0985","44.7921","128.4157","49.4170","55.6520","14.1425","12.6993","11.1602","18.8862"
"1183",2561-02-07,"13.5128","10.9442","15.2130","12.5111","10.3166","22.0917","44.6780","127.5913","49.1386","55.2485","14.1405","12.7555","11.1376","18.7765"
"1184",2561-02-08,"13.5131","10.9444","15.2133","12.4868","10.2804","22.1148","44.5215","127.8985","49.2450","55.4081","14.1436","12.8230","10.9380","18.1492"
"1185",2561-02-09,"13.5135","10.9444","15.2112","12.4817","10.1969","22.0843","44.3778","128.3612","49.3456","55.7311","13.6611","12.4924","10.9412","18.4169"
"1186",2561-02-12,"13.5144","10.9454","15.2115","12.4758","10.2091","22.2437","44.6960","129.2073","49.6653","56.1624","13.7787","12.5542","11.0582","18.6436"
"1187",2561-02-13,"13.5147","10.9457","15.2138","12.4705","10.2017","22.2419","44.7988","128.7505","49.5406","55.7177","13.7420","12.6020","11.0489","18.6889"
"1188",2561-02-14,"13.5151","10.9460","15.2155","12.4531","10.2013","22.1410","44.6427","128.2505","49.3485","55.5896","13.6919","12.6055","11.2049","18.9235"
"1189",2561-02-15,"13.5153","10.9465","15.2150","12.4651","10.2655","22.2308","44.9579","129.1065","49.6992","55.7314","13.7990","12.7096","11.2991","19.1345"
"1190",2561-02-16,"13.5157","10.9466","15.2163","12.4917","10.3006","22.2956","45.0497","130.5904","50.2091","56.6355","13.8390","12.7846","11.2773","19.1343"
"1191",2561-02-19,"13.5167","10.9475","15.2187","12.4946","10.3030","22.3345","45.2402","129.6278","49.8810","56.0314","13.8612","12.8696","11.3121","19.1435"
"1192",2561-02-20,"13.5170","10.9477","15.2178","12.4813","10.3123","22.2314","44.9924","129.1093","49.6585","55.8869","13.8013","12.8161","11.3121","19.0318"
"1193",2561-02-21,"13.5173","10.9481","15.2195","12.4782","10.3259","22.2171","45.3253","128.4678","49.4180","55.2432","13.7790","12.8099","11.3360","18.9417"
"1194",2561-02-22,"13.5177","10.9485","15.2216","12.4772","10.2937","22.0667","45.4215","127.6615","49.1482","54.8759","13.7031","12.7805","11.3548","18.9651"
"1195",2561-02-23,"13.5180","10.9488","15.2226","12.4980","10.3227","22.3056","45.7703","129.1014","49.7066","55.5132","13.8906","12.8242","11.4370","19.2503"
"1196",2561-02-26,"13.5189","10.9497","15.2269","12.5025","10.3602","22.6410","46.6889","129.8771","50.0322","55.5598","14.1565","12.9211","11.4764","19.4601"
"1197",2561-02-27,"13.5192","10.9503","15.2264","12.4822","10.3480","22.6168","46.7747","129.3761","49.8825","55.1184","14.0905","12.9483","11.3898","19.2209"
"1198",2561-02-28,"13.5195","10.9503","15.2301","12.4948","10.3480","22.6072","46.7511","129.5671","49.9268","55.4170","14.0674","12.8254","11.3212","19.0132"
"1199",2561-03-02,"13.5202","10.9509","15.2301","12.4963","10.2129","22.3963","46.3540","128.3847","49.5005","54.7134","13.8252","12.5779","11.2006","18.8672"
"1200",2561-03-05,"13.5211","10.9517","15.2313","12.4868","10.2163","22.3638","46.2446","128.0507","49.3633","54.8016","13.7427","12.5751","11.2662","19.0645"
"1201",2561-03-06,"13.5214","10.9521","15.2319","12.4892","10.2663","22.2972","46.2085","127.9050","49.3053","54.7805","13.6175","12.7351","11.3483","19.1130"
"1202",2561-03-07,"13.5217","10.9525","15.2318","12.4867","10.2469","22.0834","45.7898","126.7874","48.9036","54.4333","13.4598","12.7053","11.3312","19.1025"
"1203",2561-03-08,"13.5221","10.9528","15.2325","12.5016","10.2815","22.0853","45.8020","126.5743","48.8397","54.1690","13.5331","12.7546","11.3947","19.1843"
"1204",2561-03-09,"13.5224","10.9530","15.2339","12.5017","10.3276","22.0468","46.0197","127.0649","49.0514","54.0925","13.4568","12.8348","11.5542","19.4925"
"1205",2561-03-12,"13.5233","10.9539","15.2374","12.5074","10.3276","22.3448","46.7618","129.2581","49.8496","54.8676","13.6452","12.9827","11.5847","19.4743"
"1206",2561-03-13,"13.5236","10.9547","15.2374","12.5177","10.3217","22.4610","46.9152","129.2363","49.7783","54.8134","13.7205","12.9474","11.4970","19.3501"
"1207",2561-03-14,"13.5239","10.9551","15.2418","12.5228","10.2912","22.5181","46.8642","129.4866","49.8852","55.1549","13.7243","12.8399","11.4276","19.2512"
"1208",2561-03-15,"13.5243","10.9554","15.2420","12.5225","10.2942","22.5502","46.8662","129.3740","49.8462","55.1550","13.7185","12.7926","11.4240","19.2314"
"1209",2561-03-16,"13.5246","10.9557","15.2419","12.5242","10.3119","22.4854","46.7599","129.0593","49.7333","54.9941","13.6926","12.7830","11.4055","19.2496"
"1210",2561-03-19,"13.5255","10.9566","15.2461","12.5241","10.2687","22.3307","46.4723","128.2247","49.4086","54.5268","13.5560","12.7181","11.2683","19.0010"
"1211",2561-03-20,"13.5259","10.9569","15.2473","12.5163","10.2645","22.3226","46.4805","128.2058","49.3691","54.5521","13.5793","12.6157","11.2733","19.0328"
"1212",2561-03-21,"13.5262","10.9571","15.2486","12.5116","10.2583","22.3425","46.4488","128.1486","49.3362","54.6021","13.5948","12.5761","11.3178","18.9984"
"1213",2561-03-22,"13.5265","10.9575","15.2523","12.5358","10.2031","22.2998","46.4026","127.8950","49.2392","54.5192","13.5959","12.6360","11.1121","18.5419"
"1214",2561-03-23,"13.5268","10.9578","15.2552","12.5353","10.1719","22.2523","46.4512","126.9431","48.8961","53.9952","13.5853","12.3721","10.9156","18.1617"
"1215",2561-03-26,"13.5277","10.9586","15.2578","12.5375","10.1506","22.3323","46.6964","127.4734","49.0833","54.2021","13.6614","12.3313","11.0581","18.6373"
"1216",2561-03-27,"13.5280","10.9589","15.2576","12.5551","10.1795","22.3477","46.7019","127.8025","49.1877","54.5744","13.6842","12.4739","10.9642","18.3326"
"1217",2561-03-28,"13.5283","10.9591","15.2532","12.5624","10.1794","22.1454","46.3518","126.8812","48.8286","54.0682","13.5477","12.3823","10.8519","18.2902"
"1218",2561-03-29,"13.5286","10.9595","15.2522","12.5719","10.2082","21.9395","45.8623","126.1380","48.5704","53.8050","13.3975","12.4217","10.9821","18.5208"
"1219",2561-03-30,"13.5289","10.9599","15.2567","12.5685","10.2052","22.0529","46.1616","126.7775","48.8305","53.9214","13.4549","12.3547","10.8689","18.5166"
"1220",2561-04-02,"13.5298","10.9606","15.2580","12.5622","10.2036","22.1368","46.2511","127.4515","49.0841","54.0476","13.5211","12.3547","10.8689","18.0971"
"1221",2561-04-03,"13.5301","10.9609","15.2586","12.5575","10.1915","21.9333","45.9745","125.9266","48.5212","53.6425","13.3935","12.3547","10.8689","18.3232"
"1222",2561-04-04,"13.5304","10.9612","15.2590","12.5568","10.1719","21.4763","44.9703","123.3263","47.5829","52.5902","13.0085","12.3205","10.9124","18.5272"
"1223",2561-04-05,"13.5307","10.9614","15.2570","12.5486","10.2489","21.6678","45.3892","124.3717","47.9239","53.3234","13.1273","12.4706","11.0398","18.6504"
"1224",2561-04-09,"13.5319","10.9625","15.2588","12.5607","10.2301","21.8104","45.9130","125.5234","48.4040","53.4538","13.2136","12.4386","10.9418","18.3301"
"1225",2561-04-10,"13.5322","10.9627","15.2558","12.5455","10.2528","21.9341","46.1808","126.1010","48.6441","53.3911","13.2682","12.4701","11.0867","18.6141"
"1226",2561-04-11,"13.5324","10.9630","15.2552","12.5504","10.2583","21.9631","46.0988","126.5944","48.8367","53.4232","13.2973","12.5683","11.0366","18.5121"
"1227",2561-04-12,"13.5328","10.9633","15.2559","12.5495","10.2843","22.0059","46.1594","126.7850","48.8678","53.6067","13.3684","12.5375","11.1009","18.6641"
"1228",2561-04-17,"13.5342","10.9647","15.2555","12.5633","10.3110","21.8952","45.8604","126.4467","48.7383","53.4119","13.3134","12.5915","11.2345","18.9497"
"1229",2561-04-18,"13.5345","10.9650","15.2553","12.5559","10.3328","22.1025","46.2972","127.0366","48.9532","53.6818","13.4539","12.6974","11.2980","18.9580"
"1230",2561-04-19,"13.5348","10.9653","15.2538","12.5298","10.3153","22.3802","47.1106","127.9636","49.2995","53.8891","13.6710","12.7132","11.2386","18.8544"
"1231",2561-04-20,"13.5351","10.9655","15.2501","12.5110","10.3034","22.4641","47.4577","128.3069","49.4620","53.8434","13.7710","12.6083","11.1633","18.7006"
"1232",2561-04-23,"13.5359","10.9663","15.2480","12.4938","10.3002","22.3302","47.1034","127.8670","49.3081","53.7365","13.6371","12.5922","11.1974","18.7003"
"1233",2561-04-24,"13.5362","10.9665","15.2466","12.4868","10.2933","22.3020","47.0503","127.6159","49.2066","53.5851","13.6402","12.5746","11.0710","18.4555"
"1234",2561-04-25,"13.5365","10.9668","15.2434","12.4705","10.2435","22.1980","46.8248","126.9110","48.9272","53.5572","13.5695","12.4815","11.0584","18.4900"
"1235",2561-04-26,"13.5368","10.9671","15.2434","12.4921","10.2660","22.1265","46.6119","126.2540","48.6883","53.2606","13.5517","12.6264","11.1926","18.6750"
"1236",2561-04-27,"13.5371","10.9673","15.2442","12.5077","10.3019","22.2091","46.9074","126.5125","48.7778","53.0718","13.5899","12.6264","11.2402","18.6897"
"1237",2561-04-30,"13.5380","10.9682","15.2441","12.5097","10.3229","22.2487","46.8058","126.5125","48.7778","53.0718","13.5809","12.6412","11.1900","18.5448"
"1238",2561-05-02,"13.5386","10.9688","15.2385","12.4806","10.3064","22.4193","47.1777","127.3708","49.1159","53.4725","13.7177","12.6713","11.2254","18.4545"
"1239",2561-05-03,"13.5389","10.9690","15.2371","12.4909","10.2907","22.4302","47.0941","126.6512","48.8462","53.1315","13.7206","12.5349","11.1624","18.4117"
"1240",2561-05-04,"13.5392","10.9692","15.2387","12.4956","10.2821","22.3112","46.7575","126.1448","48.6635","53.0361","13.6478","12.5152","11.2769","18.6468"
"1241",2561-05-07,"13.5401","10.9701","15.2376","12.4997","10.3223","22.3159","46.8191","126.1511","48.6581","52.9849","13.6825","12.6013","11.3667","18.7178"
"1242",2561-05-08,"13.5404","10.9704","15.2304","12.4783","10.3139","22.0824","46.2331","125.0989","48.2555","52.5588","13.4726","12.6414","11.3899","18.7107"
"1243",2561-05-09,"13.5407","10.9705","15.2226","12.4744","10.3205","22.0546","46.1610","124.0201","47.8466","52.1291","13.3301","12.6793","11.5379","18.9086"
"1244",2561-05-10,"13.5410","10.9707","15.2251","12.4887","10.3555","21.9465","45.9347","123.6948","47.7434","51.8553","13.1939","12.7707","11.5770","19.0768"
"1245",2561-05-11,"13.5413","10.9707","15.2304","12.4885","10.3795","22.1890","46.5729","125.0936","48.2883","52.0979","13.3664","12.7707","11.5770","19.1066"
"1246",2561-05-14,"13.5422","10.9715","15.2317","12.4696","10.3773","22.2697","46.7707","125.1876","48.3152","51.9474","13.4199","12.7552","11.5546","19.1257"
"1247",2561-05-15,"13.5425","10.9717","15.2261","12.4296","10.3449","22.2042","46.6822","125.2096","48.3310","51.8676","13.3258","12.7435","11.5040","18.9908"
"1248",2561-05-16,"13.5428","10.9719","15.2255","12.4381","10.3506","21.9998","46.2711","124.5424","48.1196","51.6231","13.1592","12.7549","11.6011","19.0848"
"1249",2561-05-17,"13.5432","10.9722","15.2195","12.4324","10.3383","22.0032","46.3510","124.5344","48.1516","51.2958","13.1776","12.7592","11.5983","19.0670"
"1250",2561-05-18,"13.5435","10.9724","15.2182","12.4404","10.3333","22.0378","46.4675","125.2211","48.3649","51.5264","13.1976","12.8006","11.5697","19.0202"
"1251",2561-05-21,"13.5444","10.9733","15.2078","12.4479","10.3466","22.2187","46.7900","126.3519","48.8105","51.9136","13.2901","12.8191","11.6024","19.1613"
"1252",2561-05-22,"13.5447","10.9736","15.2047","12.4510","10.3655","22.1379","46.4870","126.3388","48.7966","51.7498","13.2235","12.8191","11.6024","19.1027"
"1253",2561-05-23,"13.5450","10.9738","15.2037","12.4758","10.3350","22.0327","46.0812","125.9685","48.6466","51.5468","13.1178","12.7900","11.6182","19.1588"
"1254",2561-05-24,"13.5453","10.9741","15.1953","12.4838","10.3275","21.7786","45.4273","125.0277","48.2851","51.2550","12.9099","12.7675","11.5803","19.1168"
"1255",2561-05-25,"13.5457","10.9743","15.1946","12.5068","10.3216","21.8873","45.7826","125.4556","48.4619","51.2474","12.9732","12.6658","11.5105","19.0575"
"1256",2561-05-28,"13.5466","10.9752","15.1986","12.5068","10.3222","21.8241","45.3649","125.1942","48.3580","51.2696","12.8656","12.6805","11.5222","19.0595"
"1257",2561-05-30,"13.5473","10.9758","15.2017","12.5208","10.2844","21.6941","45.0696","123.9295","47.8598","50.7877","12.8038","12.5101","11.5222","19.1012"
"1258",2561-05-31,"13.5476","10.9761","15.2055","12.5221","10.2985","21.7105","45.1728","123.3933","47.6526","50.5719","12.8338","12.6042","11.4693","18.9707"
"1259",2561-06-01,"13.5480","10.9765","15.2109","12.5063","10.3208","21.6404","45.0027","123.8453","47.8214","50.6956","12.7494","12.5855","11.5951","19.1619"
"1260",2561-06-04,"13.5490","10.9774","15.2101","12.5003","10.3517","21.6551","45.1230","124.1124","47.9343","50.8404","12.7868","12.6746","11.6790","19.2477"
"1261",2561-06-05,"13.5493","10.9777","15.2166","12.5013","10.3457","21.8000","45.5010","124.9800","48.2954","50.9898","12.8798","12.6944","11.6843","19.2641"
"1262",2561-06-06,"13.5496","10.9780","15.2227","12.4667","10.3250","21.8790","45.6777","125.5556","48.5038","51.2667","12.9193","12.6590","11.7647","19.4235"
"1263",2561-06-07,"13.5501","10.9786","15.2264","12.4598","10.3434","21.8171","45.4336","124.9957","48.2668","51.3535","12.8741","12.7637","11.7608","19.4075"
"1264",2561-06-08,"13.5505","10.9790","15.2290","12.4671","10.3323","21.6747","44.9638","124.2927","47.9820","51.3072","12.7632","12.6976","11.7917","19.4664"
"1265",2561-06-11,"13.5514","10.9800","15.2338","12.4533","10.3448","21.6804","44.9724","124.1100","47.9343","51.1493","12.7683","12.7681","11.7917","19.4961"
"1266",2561-06-12,"13.5518","10.9804","15.2351","12.4522","10.3492","21.7417","45.1375","124.3822","48.0345","51.2057","12.8005","12.7741","11.8176","19.5224"
"1267",2561-06-13,"13.5521","10.9808","15.2330","12.4557","10.3498","21.6202","44.8325","124.0962","47.9241","51.3096","12.7265","12.8251","11.8530","19.4563"
"1268",2561-06-14,"13.5524","10.9812","15.2304","12.4791","10.3670","21.5131","44.5577","123.4220","47.6698","51.0697","12.6802","12.7533","11.8332","19.5087"
"1269",2561-06-15,"13.5528","10.9815","15.2276","12.4869","10.3604","21.4478","44.4092","123.4715","47.6814","51.1694","12.6203","12.8467","11.9400","19.4922"
"1270",2561-06-18,"13.5538","10.9824","15.2240","12.4937","10.3282","21.1335","43.6912","121.9362","47.0853","50.5487","12.4208","12.8313","11.9699","19.4531"
"1271",2561-06-19,"13.5541","10.9827","15.2248","12.5060","10.2991","20.6492","42.6193","119.6374","46.1692","49.7634","12.1414","12.8119","11.9122","19.3872"
"1272",2561-06-20,"13.5545","10.9830","15.2215","12.4966","10.3287","20.9541","43.3561","121.2157","46.7920","50.0934","12.3412","12.8718","11.9690","19.4257"
"1273",2561-06-21,"13.5548","10.9833","15.2211","12.5121","10.3046","20.5832","42.5556","119.7492","46.2034","49.6158","12.1337","12.9061","11.9668","19.2928"
"1274",2561-06-22,"13.5551","10.9836","15.2244","12.5151","10.3218","20.6013","42.6626","119.6972","46.1585","49.6179","12.1746","12.9170","11.9801","19.3292"
"1275",2561-06-25,"13.5561","10.9845","15.2306","12.5169","10.2876","20.4289","42.3196","119.3311","45.9955","49.4162","12.0859","12.8976","11.7531","19.0649"
"1276",2561-06-26,"13.5564","10.9835","15.2360","12.5165","10.2769","20.4549","42.4879","119.5223","46.0458","49.5653","12.1373","12.8155","11.7703","19.1090"
"1277",2561-06-27,"13.5567","10.9838","15.2397","12.5279","10.2915","20.3807","42.2898","119.8268","46.1292","49.7242","12.1139","12.8132","11.6796","18.9443"
"1278",2561-06-28,"13.5570","10.9840","15.2391","12.5267","10.2537","20.1276","41.9575","118.5259","45.6686","48.8720","11.9954","12.7741","11.7545","19.0610"
"1279",2561-06-29,"13.5574","10.9843","15.2373","12.5259","10.2936","20.0841","42.0322","118.9818","45.8465","48.6578","12.0051","12.9028","11.8742","19.0755"
"1280",2561-07-02,"13.5584","10.9852","15.2396","12.5204","10.2575","20.2379","42.2678","119.7110","46.1202","49.1678","12.0860","12.8488","11.8311","19.1277"
"1281",2561-07-03,"13.5587","10.9855","15.2394","12.5357","10.2753","20.4916","42.7668","120.8221","46.5522","49.7213","12.2000","12.9034","11.8112","19.0384"
"1282",2561-07-04,"13.5590","10.9858","15.2417","12.5334","10.2736","20.5190","42.9429","121.1925","46.6987","49.7247","12.2388","12.8902","11.9079","19.0348"
"1283",2561-07-05,"13.5595","10.9862","15.2397","12.5414","10.2891","20.1760","42.2326","119.8329","46.1774","49.0760","12.0519","12.9283","11.9079","19.2026"
"1284",2561-07-06,"13.5599","10.9865","15.2388","12.5475","10.3027","20.3319","42.6235","120.5559","46.4787","49.3612","12.1406","12.9722","11.9760","19.3429"
"1285",2561-07-09,"13.5609","10.9876","15.2433","12.5448","10.3416","20.4306","42.8605","121.1814","46.7034","49.5405","12.2205","13.0762","12.0997","19.5221"
"1286",2561-07-10,"13.5612","10.9880","15.2395","12.5418","10.3664","20.6852","43.4619","122.4001","47.1765","49.9213","12.3519","13.1245","12.1564","19.5951"
"1287",2561-07-11,"13.5616","10.9883","15.2393","12.5517","10.3365","20.5973","43.1473","122.6981","47.1820","50.2307","12.2765","13.1361","12.0834","19.4457"
"1288",2561-07-12,"13.5619","10.9886","15.2371","12.5582","10.3469","20.6556","43.1704","122.8062","47.2525","50.2310","12.2770","13.1157","12.1816","19.6152"
"1289",2561-07-13,"13.5623","10.9890","15.2384","12.5716","10.3625","20.6935","43.1744","122.8746","47.3046","50.1887","12.2763","13.2049","12.2403","19.6354"
"1290",2561-07-16,"13.5633","10.9900","15.2405","12.5554","10.3536","20.4976","42.8373","121.2340","46.7272","49.3723","12.1359","13.2112","12.1939","19.6246"
"1291",2561-07-17,"13.5637","10.9903","15.2428","12.5540","10.3450","20.4760","42.7154","121.6865","46.8719","49.5945","12.1240","13.1527","12.2196","19.7037"
"1292",2561-07-18,"13.5640","10.9903","15.2377","12.5501","10.3656","20.5938","43.0948","122.1617","47.0464","49.9090","12.1841","13.2300","12.2920","19.7467"
"1293",2561-07-19,"13.5644","10.9905","15.2321","12.5637","10.3631","20.7449","43.3632","122.4753","47.1629","49.9722","12.2475","13.2809","12.2636","19.6606"
"1294",2561-07-20,"13.5650","10.9908","15.2320","12.5424","10.3624","21.0484","44.2314","123.7688","47.7089","50.3351","12.4511","13.3290","12.3227","19.6383"
"1295",2561-07-23,"13.5661","10.9918","15.2349","12.5171","10.3695","21.1010","44.3612","123.8265","47.7536","50.1436","12.4920","13.3484","12.2859","19.6756"
"1296",2561-07-24,"13.5664","10.9921","15.2348","12.5301","10.3857","21.0838","44.3418","123.3721","47.6012","49.8933","12.4971","13.3968","12.3537","19.7759"
"1297",2561-07-25,"13.5668","10.9924","15.2373","12.5372","10.3945","21.2858","44.8521","124.9312","48.2137","50.1483","12.6361","13.3580","12.4429","19.9617"
"1298",2561-07-26,"13.5673","10.9928","15.2406","12.5291","10.4202","21.4327","45.2037","125.7638","48.5513","50.1802","12.7022","13.4761","12.3395","19.8895"
"1299",2561-07-31,"13.5691","10.9944","15.2439","12.5295","10.4469","21.4273","45.2507","126.3606","48.7795","50.4971","12.7021","13.5263","12.1959","19.7466"
"1300",2561-08-01,"13.5695","10.9949","15.2442","12.5150","10.4316","21.6805","45.9303","127.5630","49.2587","50.7214","12.8427","13.4264","12.1536","19.7152"
"1301",2561-08-02,"13.5699","10.9951","15.2438","12.5230","10.4021","21.4944","45.4926","126.6986","48.9153","50.5831","12.7397","13.3467","12.1868","19.8103"
"1302",2561-08-03,"13.5702","10.9955","15.2444","12.5408","10.4264","21.5405","45.4807","127.2132","49.0917","50.9674","12.7584","13.4079","12.2489","19.9058"
"1303",2561-08-06,"13.5713","10.9965","15.2440","12.5471","10.4444","21.3454","45.0141","126.0970","48.7039","50.5105","12.6206","13.4160","12.2546","19.9811"
"1304",2561-08-07,"13.5716","10.9968","15.2426","12.5329","10.4691","21.4805","45.4360","126.6656","48.9108","50.8084","12.6956","13.4238","12.3042","20.0370"
"1305",2561-08-08,"13.5720","10.9971","15.2420","12.5315","10.4602","21.6849","45.9172","128.0614","49.4566","51.1367","12.8239","13.4066","12.3044","20.0282"
"1306",2561-08-09,"13.5724","10.9974","15.2428","12.5379","10.4601","21.6967","45.8670","127.9977","49.4340","50.8665","12.8332","13.3705","12.2679","20.0078"
"1307",2561-08-10,"13.5728","10.9977","15.2430","12.5592","10.4277","21.4863","45.3163","126.9501","49.0234","50.5941","12.6974","13.3001","12.1508","19.8633"
"1308",2561-08-14,"13.5743","10.9990","15.2457","12.5455","10.3806","21.3564","45.0045","126.5649","48.8690","50.5802","12.6515","13.1566","12.1196","19.9215"
"1309",2561-08-15,"13.5747","10.9994","15.2500","12.5501","10.3806","21.1174","44.4550","124.8268","48.2213","49.7786","12.5053","13.0083","11.9912","19.7585"
"1310",2561-08-16,"13.5751","10.9997","15.2500","12.5476","10.3961","21.1952","44.5034","124.6691","48.1556","49.7208","12.5325","13.0083","11.9912","19.9293"
"1311",2561-08-17,"13.5754","11.0000","15.2500","12.5453","10.4016","21.3006","44.7416","124.8280","48.2319","49.7810","12.6064","13.0562","11.9927","19.9928"
"1312",2561-08-20,"13.5765","11.0010","15.2496","12.5530","10.4266","21.4533","45.2053","125.7801","48.6012","49.8161","12.7215","13.0557","12.0038","20.0362"
"1313",2561-08-21,"13.5769","11.0014","15.2458","12.5397","10.4266","21.3588","45.0339","125.1470","48.3596","49.5542","12.6736","12.9656","12.0059","20.0615"
"1314",2561-08-22,"13.5772","11.0018","15.2458","12.5415","10.4203","21.4132","45.1483","125.5170","48.4928","49.7437","12.7287","13.0332","12.0059","20.0622"
"1315",2561-08-23,"13.5776","11.0021","15.2385","12.5441","10.4226","21.5055","45.4112","126.1681","48.7414","49.9075","12.7908","13.0304","11.9780","20.0256"
"1316",2561-08-24,"13.5780","11.0025","15.2391","12.5431","10.4146","21.4996","45.3010","126.3782","48.7862","50.2974","12.7923","12.9644","12.0514","20.1485"
"1317",2561-08-27,"13.5791","11.0034","15.2443","12.5345","10.4386","21.6855","45.6777","127.3486","49.1591","50.5723","12.9019","12.9829","12.1260","20.3001"
"1318",2561-08-28,"13.5794","11.0034","15.2471","12.5177","10.4488","21.7161","45.7875","127.5346","49.2577","50.5376","12.9071","13.0720","12.1321","20.3044"
"1319",2561-08-29,"13.5798","11.0037","15.2475","12.5118","10.4399","21.7737","45.8944","127.9964","49.4200","50.8569","12.9426","13.0961","12.2553","20.4239"
"1320",2561-08-30,"13.5802","11.0040","15.2443","12.5146","10.4345","21.7374","45.6892","127.8012","49.3298","50.9932","12.9069","13.1301","12.2055","20.3342"
"1321",2561-08-31,"13.5807","11.0043","15.2408","12.5181","10.4185","21.7657","45.7375","127.9634","49.3964","51.0922","12.9332","13.0615","12.1525","20.3447"
"1322",2561-09-03,"13.5818","11.0052","15.2453","12.5161","10.4179","21.7543","45.6830","128.2254","49.4732","51.2601","12.9231","12.9925","12.0865","20.3427"
"1323",2561-09-04,"13.5822","11.0055","15.2464","12.4970","10.3867","21.6713","45.4503","128.1585","49.4348","51.2257","12.8537","12.9910","12.0865","20.3105"
"1324",2561-09-05,"13.5825","11.0058","15.2449","12.4889","10.3574","21.3131","44.6193","126.9076","48.9458","50.9179","12.6512","12.8890","11.9624","20.2565"
"1325",2561-09-06,"13.5829","11.0060","15.2456","12.4992","10.3668","21.4178","44.7960","127.3318","49.1196","51.0494","12.7276","12.8133","11.8884","20.1953"
"1326",2561-09-07,"13.5833","11.0064","15.2487","12.4861","10.3378","21.3577","44.6052","127.1861","49.0606","51.0754","12.6824","12.7719","11.8791","20.1449"
"1327",2561-09-10,"13.5844","11.0076","15.2472","12.4811","10.3578","21.3881","44.6068","127.1715","49.0535","50.9643","12.7073","12.7787","11.9265","20.1883"
"1328",2561-09-11,"13.5848","11.0078","15.2458","12.4721","10.3408","21.1470","43.8887","126.4753","48.7637","50.7872","12.5550","12.7476","11.9414","20.2532"
"1329",2561-09-12,"13.5851","11.0081","15.2433","12.4827","10.3623","21.2397","44.2197","127.0916","49.0225","50.8011","12.6355","12.7222","11.9509","20.2518"
"1330",2561-09-13,"13.5855","11.0084","15.2380","12.4916","10.3736","21.7493","45.5299","128.9566","49.7643","51.2905","13.0163","12.7155","11.9523","20.3577"
"1331",2561-09-14,"13.5859","11.0088","15.2379","12.4814","10.3837","21.8063","45.5427","129.1685","49.8402","51.3458","13.0728","12.7981","11.9557","20.3501"
"1332",2561-09-17,"13.5870","11.0099","15.2406","12.4774","10.3837","21.7627","45.3095","128.9322","49.7538","51.2881","13.0118","12.7678","11.9007","20.2530"
"1333",2561-09-18,"13.5874","11.0101","15.2406","12.4636","10.3896","22.1121","46.1019","130.6692","50.4080","51.9600","13.2564","12.7662","11.9374","20.3576"
"1334",2561-09-19,"13.5877","11.0103","15.2378","12.4527","10.3919","22.1838","46.2302","130.4197","50.3027","51.9412","13.2769","12.7727","11.9414","20.3638"
"1335",2561-09-20,"13.5880","11.0107","15.2372","12.4554","10.3887","22.2086","46.3031","130.2253","50.2536","51.8806","13.3173","12.8211","12.0244","20.5276"
"1336",2561-09-21,"13.5884","11.0110","15.2371","12.4626","10.4210","22.2804","46.3956","131.0997","50.5595","52.0920","13.3378","12.9059","12.0213","20.4981"
"1337",2561-09-24,"13.5895","11.0118","15.2385","12.4499","10.4100","22.1588","46.1891","130.7631","50.4203","52.0496","13.2869","12.8970","12.0148","20.4378"
"1338",2561-09-25,"13.5898","11.0122","15.2396","12.4374","10.3988","22.1414","46.2773","130.4216","50.3292","51.8265","13.2851","12.8821","12.0434","20.4172"
"1339",2561-09-26,"13.5902","11.0124","15.2413","12.4611","10.4030","22.1573","46.2584","131.0384","50.5263","52.1746","13.3302","12.8785","12.0602","20.3571"
"1340",2561-09-27,"13.5905","11.0128","15.2446","12.4642","10.4133","22.2065","46.3442","131.6370","50.7310","52.3428","13.3782","12.8384","12.0568","20.4070"
"1341",2561-09-28,"13.5909","11.0132","15.2434","12.4681","10.4251","22.2476","46.2984","131.5015","50.6804","52.3756","13.4080","12.8191","11.9581","20.3957"
